formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B,stabilityVec
Bi,Xe,35.48345908,36952.92402,208.9804,131.293,1837,165,31,0,15,18,148,140,9780,5.9,1.16,0,2.02,2.6,7.2855,12.12984,0,6.456,-3.9736944,0.04873128,4.039197959,4.751892136,5.089070533,5.987008929,0,0,32.95,53.65,5300,0,6000,0,0.122,0.158,25.52,20.786,11.106,2.27,35.38,57.83,0,0,0,0,0,0,1,0,0,0,0,1,544.4,161.3,86,102,162,0,3,0,29,18,0,0,10,10,0,0,14,0,3,0,3,6,0,0,2,2,83,54,0.4,4.044,6,5,12,0,12,225,3,12,3.11221,4.85032,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Bi,Yb,35.48345908,43.73967194,208.9804,173.054,1837,1469,31,31,15,3,148,187,9780,6570,1.16,0.92,2.02,1.26,7.2855,6.25416,0,0,-3.9736944,-1.47410408,4.039197959,4.086451411,5.089070533,5.148606152,0,0,32.95,34.12,5300,9500,6000,3100,0.122,0.155,25.52,26.74,11.106,7.66,35.38,41.17,0,0,0,0,0,1,1,1,0,0,0,0,544.4,1092,86,39,162,190,3,0,29,16,0,0,10,0,0,0,14,14,3,0,3,0,0,0,2,2,83,70,0.4,20.9,6,6,12,9.9,12,225,3,12,3.11221,3.8532,"[1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Br,Au,42.52782532,16.94706362,79.904,196.966569,332,3129,1.9,220,17,11,120,136,3120,19300,0,1.57,2.96,2.54,11.8138,9.22553,1.457,0,-1.583025338,-3.20969261,3.892116444,3.220442052,4.903759436,4.057502731,0,0,29.48,16.7,3300,1100,6900,1000,0.474,0.129,75.69,25.418,5.285,12.55,65.14,16.96,0,0,0,1,0,0,0,1,0,0,1,0,265.8,1337.33,95,66,0,143,1,1,17,25,0,0,10,10,0,0,0,14,1,0,5,0,0,1,2,1,35,79,3.05,5.8,4,6,0,27,64,225,1,12,2.38875,2.94955,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]"
Br,B,42.52782532,7.297767265,79.904,10.811,332,4273,1.9,320,17,13,120,84,3120,2460,0,1.75,2.96,2.04,11.8138,8.29802,1.457,1.524,-1.583025338,-6.677698154,3.892116444,2.429779429,4.903759436,3.061330249,0,0,29.48,7.1725,3300,2900,6900,2000,0.474,1.026,75.69,11.087,5.285,50.2,65.14,7.75,0,0,0,0,0,0,0,0,0,1,1,0,265.8,2348,95,72,0,88,1,5,17,3,0,0,10,0,0,0,0,0,1,5,5,1,0,0,2,2,35,5,3.05,3.03,4,2,0,0,64,166,1,5.5,2.38875,1.72536,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,Ba,42.52782532,64.96928167,79.904,137.327,332,2143,1.9,9.6,17,2,120,215,3120,3510,0,0.81,2.96,0.89,11.8138,5.211664,1.457,0,-1.583025338,-1.92352226,3.892116444,5.028899311,4.903759436,6.3360161,0,0,29.48,63.59,3300,3000,6900,2300,0.474,0.204,75.69,28.07,5.285,7.12,65.14,62.88,0,1,0,0,0,0,0,1,0,0,1,0,265.8,1000,95,9,0,223,1,0,17,2,0,0,10,0,0,0,0,0,1,0,5,0,0,0,2,2,35,56,3.05,39.7,4,6,0,4.9,64,229,1,8,2.38875,4.35637,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Br,Bi,42.52782532,35.48345908,79.904,208.9804,332,1837,1.9,31,17,15,120,148,3120,9780,0,1.16,2.96,2.02,11.8138,7.2855,1.457,0,-1.583025338,-3.9736944,3.892116444,4.039197959,4.903759436,5.089070533,0,0,29.48,32.95,3300,5300,6900,6000,0.474,0.122,75.69,25.52,5.285,11.106,65.14,35.38,0,0,0,0,0,0,0,1,0,0,1,0,265.8,544.4,95,86,0,162,1,3,17,29,0,0,10,10,0,0,0,14,1,3,5,3,0,0,2,2,35,83,3.05,0.4,4,6,0,12,64,12,1,3,2.38875,3.11221,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,C,42.52782532,8.825089715,79.904,12.0107,332,4300,1.9,33,17,14,120,76,3120,2260,0,1.77,2.96,2.55,11.8138,11.2603,1.457,4.496,-1.583025338,-9.209713655,3.892116444,2.242692341,4.903759436,2.825615289,0,0,29.48,5.64,3300,500,6900,500,0.474,0.709,75.69,8.517,5.285,117.4,65.14,5.67,0,0,0,0,0,0,0,0,0,0,1,1,265.8,3823,95,77,0,77,1,4,17,4,0,0,10,0,0,0,0,0,1,4,5,2,0,0,2,2,35,6,3.05,1.67,4,2,0,0,64,194,1,3,2.38875,1.42409,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Br,Ca,42.52782532,42.9371873,79.904,40.078,332,1757,1.9,17,17,2,120,176,3120,1550,0,0.91,2.96,1,11.8138,6.11316,1.457,0,-1.583025338,-1.948329565,3.892116444,4.227260324,4.903759436,5.326014266,0,0,29.48,37.77,3300,3900,6900,1500,0.474,0.647,75.69,25.929,5.285,8.54,65.14,44.19,0,1,0,0,0,0,0,1,0,0,1,0,265.8,1115,95,7,0,201,1,0,17,2,0,0,10,0,0,0,0,0,1,0,5,0,0,0,2,2,35,20,3.05,25.73333333,4,4,0,7.4,64,225,1,12,2.38875,3.89661,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Br,Co,42.52782532,10.99586068,79.904,58.933195,332,3200,1.9,180,17,9,120,126,3120,8900,0,1.75,2.96,1.88,11.8138,7.88101,1.457,0,-1.583025338,-7.080389145,3.892116444,2.736406748,4.903759436,3.447656463,0,1.5484712,29.48,10.245,3300,3100,6900,2700,0.474,0.421,75.69,24.81,5.285,16.2,65.14,11.12,0,0,0,1,0,0,0,1,0,0,1,0,265.8,1768,95,58,0,125,1,3,17,9,0,3,10,7,0,0,0,0,1,0,5,0,0,0,2,2,35,27,3.05,7.5,4,4,0,75,64,194,1,12,2.38875,2.48024,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Br,Cr,42.52782532,12.09293747,79.904,51.9961,332,2944,1.9,160,17,6,120,139,3120,7140,0,1.73,2.96,1.66,11.8138,6.76651,1.457,0,-1.583025338,-9.50571654,3.892116444,2.818080279,4.903759436,3.550558664,0,0,29.48,11.19,3300,3100,6900,4100,0.474,0.449,75.69,23.35,5.285,21,65.14,12.01,0,0,0,1,0,0,0,1,0,0,1,0,265.8,2180,95,49,0,130,1,6,17,6,0,5,10,5,0,0,0,0,1,0,5,0,0,1,2,1,35,24,3.05,11.6,4,4,0,115,64,229,1,8,2.38875,2.46785,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,Cs,42.52782532,117.4560158,79.904,132.9054519,332,944,1.9,1.6,17,1,120,244,3120,1879,0,0.55,2.96,0.79,11.8138,3.893905,1.457,0,-1.583025338,-0.85462646,3.892116444,6.140481453,4.903759436,7.736521839,0,0,29.48,115.765,3300,6000,6900,6000,0.474,0.242,75.69,32.21,5.285,2.09,65.14,67.55,0,1,0,0,0,0,0,1,0,0,1,0,265.8,301.59,95,5,0,264,1,1,17,1,0,0,10,0,0,0,0,0,1,0,5,0,0,1,2,1,35,55,3.05,59.42,4,6,0,0,64,229,1,8,2.38875,5.32395,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0]"
Br,Dy,42.52782532,31.55699985,79.904,162.5,332,2840,1.9,41,17,3,120,192,3120,8551,0,1.22,2.96,1.22,11.8138,5.9389,1.457,0,-1.583025338,-4.601554453,3.892116444,3.968079278,4.903759436,4.99946661,0,0,29.48,31.24,3300,9500,6900,3100,0.474,0.173,75.69,28.16,5.285,11.35,65.14,31.6,0,0,0,0,0,1,0,1,0,0,1,0,265.8,1685,95,31,0,175,1,4,17,12,0,0,10,0,0,4,0,10,1,0,5,0,0,0,2,2,35,66,3.05,24.5,4,6,0,25,64,194,1,12,2.38875,3.52006,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,Gd,42.52782532,33.04972431,79.904,157.25,332,3523,1.9,38,17,3,120,196,3120,7901,0,1.21,2.96,1.2,11.8138,6.1498,1.457,0,-1.583025338,-4.65442131,3.892116444,4.002082249,4.903759436,5.042307669,0,0,29.48,32.05,3300,9500,6900,3100,0.474,0.235,75.69,37.03,5.285,9.67,65.14,32.98,0,0,0,0,0,1,0,1,0,0,1,0,265.8,1586,95,27,0,176,1,16,17,10,0,9,10,1,0,7,0,7,1,0,5,0,0,0,2,2,35,64,3.05,23.5,4,6,0,22,64,194,1,12,2.38875,3.58601,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,He,42.52782532,37236.03556,79.904,4.002602,332,4.07,1.9,0,17,18,120,28,3120,0.1785,0,0,2.96,0,11.8138,24.587387,1.457,18.098,-1.583025338,0.0011354,3.892116444,2.908733088,4.903759436,3.664774046,0,0,29.48,12.305,3300,3200,6900,3900,0.474,5.13,75.69,20.786,5.285,0,65.14,19.08,0,0,0,0,0,0,0,0,0,0,1,1,265.8,0,95,98,0,0,1,0,17,2,0,0,10,0,0,0,0,0,1,0,5,0,0,0,2,2,35,2,3.05,0.2050522,4,1,0,0,64,225,1,8,2.38875,2.73717,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Br,Ir,42.52782532,14.14855047,79.904,192.217,332,4701,1.9,320,17,9,120,141,3120,22560,0,1.83,2.96,2.2,11.8138,8.96702,1.457,0,-1.583025338,-8.84851145,3.892116444,3.051696628,4.903759436,3.84489682,0,0,29.48,14.21,3300,5500,6900,9100,0.474,0.131,75.69,25.1,5.285,41.12,65.14,13.88,0,0,0,1,0,0,0,1,0,0,1,0,265.8,2739,95,60,0,136,1,3,17,23,0,3,10,7,0,0,0,14,1,0,5,0,0,0,2,2,35,77,3.05,7.6,4,6,0,210,64,225,1,12,2.38875,2.74055,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,K,42.52782532,75.84786468,79.904,39.0983,332,1032,1.9,3.1,17,1,120,203,3120,856,0,0.65,2.96,0.82,11.8138,4.3406633,1.457,0,-1.583025338,-1.097539713,3.892116444,5.268200874,4.903759436,6.637517176,0,0,29.48,73.10666667,3300,1700,6900,7200,0.474,0.757,75.69,29.6,5.285,2.335,65.14,75.63,0,1,0,0,0,0,0,1,0,0,1,0,265.8,336.53,95,3,0,230,1,1,17,1,0,0,10,0,0,0,0,0,1,0,5,0,0,1,2,1,35,19,3.05,43.23,4,4,0,1.3,64,229,1,8,2.38875,4.57083,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Br,La,42.52782532,37.53064612,79.904,138.90547,332,3737,1.9,28,17,3,120,207,3120,6146,0,1.18,2.96,1.1,11.8138,5.5769,1.457,0,-1.583025338,-4.927546185,3.892116444,4.194456026,4.903759436,5.28468344,0,0,29.48,36.8975,3300,9500,6900,3100,0.474,0.195,75.69,27.11,5.285,6.2,65.14,37.42,0,0,0,0,0,1,0,1,0,0,1,0,265.8,1193,95,13,0,187,1,9,17,3,0,9,10,1,0,0,0,0,1,0,5,0,0,0,2,2,35,57,3.05,31.1,4,6,0,14,64,194,1,12,2.38875,3.71998,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0]"
Br,Li,42.52782532,21.54405808,79.904,6.941,332,1615,1.9,11,17,1,120,128,3120,535,0,0.98,2.96,0.98,11.8138,5.391719,1.457,0,-1.583025338,-1.86988691,3.892116444,3.213570838,4.903759436,4.048845545,0,0,29.48,16.59333333,3300,2900,6900,4200,0.474,3.582,75.69,24.86,5.285,3,65.14,21.63,0,1,0,0,0,0,0,1,0,0,1,0,265.8,453.69,95,1,0,152,1,1,17,1,0,0,10,0,0,0,0,0,1,0,5,0,0,1,2,1,35,3,3.05,24.335,4,2,0,4.2,64,229,1,8,2.38875,2.96771,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Br,Mg,42.52782532,23.2222931,79.904,24.305,332,1363,1.9,45,17,2,120,141,3120,1738,0,1.17,2.96,1.31,11.8138,7.646235,1.457,0,-1.583025338,-1.54227231,3.892116444,3.577326635,4.903759436,4.50714913,0,0,29.48,22.89,3300,5300,6900,500,0.474,1.023,75.69,24.869,5.285,8.48,65.14,23.48,0,1,0,0,0,0,0,1,0,0,1,0,265.8,923,95,68,0,160,1,0,17,2,0,0,10,0,0,0,0,0,1,0,5,0,0,0,2,2,35,12,3.05,10.76666667,4,3,0,17,64,194,1,12,2.38875,3.18377,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Br,Mn,42.52782532,12.21270447,79.904,54.938045,332,2334,1.9,120,17,7,120,139,3120,7470,0,1.61,2.96,1.55,11.8138,7.43402,1.457,0,-1.583025338,-9.02056525,3.892116444,2.757836487,4.903759436,3.474656242,0,3.10E-04,29.48,10.48758621,3300,1600,6900,1800,0.474,0.479,75.69,26.32,5.285,12.91,65.14,12.2,0,0,0,1,0,0,0,1,0,0,1,0,265.8,1519,95,52,0,132,1,5,17,7,0,5,10,5,0,0,0,0,1,0,5,0,0,0,2,2,35,25,3.05,9.4,4,4,0,78,64,217,1,5.24138,2.38875,2.27619,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Br,Mo,42.52782532,15.50088069,79.904,95.96,332,4912,1.9,230,17,6,120,154,3120,10280,0,1.77,2.96,2.16,11.8138,7.09243,1.457,0,-1.583025338,-10.84610777,3.892116444,3.154164308,4.903759436,3.973998007,0,0,29.48,15.69,3300,2400,6900,5300,0.474,0.251,75.69,24.06,5.285,37.48,65.14,15.59,0,0,0,1,0,0,0,1,0,0,1,0,265.8,2896,95,50,0,139,1,6,17,6,0,5,10,5,0,0,0,0,1,0,5,0,0,1,2,1,35,42,3.05,12.8,4,5,0,20,64,229,1,8,2.38875,2.74324,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0]"
Br,Nb,42.52782532,18.00213298,79.904,92.90638,332,5017,1.9,170,17,5,120,164,3120,8570,0,1.64,2.96,1.6,11.8138,6.75885,1.457,0,-1.583025338,-10.09332153,3.892116444,3.312897187,4.903759436,4.173988903,0,0,29.48,18.18,3300,8500,6900,8800,0.474,0.265,75.69,24.6,5.285,30,65.14,18.15,0,0,0,1,0,0,0,1,0,0,1,0,265.8,2750,95,47,0,143,1,7,17,5,0,6,10,4,0,0,0,0,1,0,5,0,0,1,2,1,35,41,3.05,15.7,4,5,0,38,64,229,1,8,2.38875,2.87565,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0]"
Br,Ne,42.52782532,37232.18569,79.904,20.1791,332,26.92,1.9,0,17,18,120,58,3120,0.9,0,0,2.96,0,11.8138,21.56454,1.457,13.088,-1.583025338,0.09403567,3.892116444,2.934893568,4.903759436,3.697734186,0,0,29.48,12.64,3300,0,6900,0,0.474,1.03,75.69,20.786,5.285,0.164,65.14,23.09,0,0,0,0,0,0,0,0,0,0,1,1,265.8,24.56,95,99,0,0,1,0,17,8,0,0,10,0,0,0,0,0,1,0,5,6,0,0,2,2,35,10,3.05,0.39432,4,2,0,0,64,225,1,12,2.38875,3.04326,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]"
Br,Os,42.52782532,13.98369767,79.904,190.23,332,5285,1.9,0,17,8,120,144,3120,22590,0,1.85,2.96,2.2,11.8138,8.43823,1.457,0,-1.583025338,-11.22070399,3.892116444,3.043082054,4.903759436,3.834043137,0,0,29.48,14.09,3300,5500,6900,9100,0.474,0.13,75.69,24.7,5.285,57.85,65.14,13.8,0,0,0,1,0,0,0,1,0,0,1,0,265.8,3306,95,57,0,135,1,4,17,22,0,4,10,6,0,0,0,14,1,0,5,0,0,0,2,2,35,76,3.05,8.5,4,6,0,222,64,194,1,12,2.38875,2.69382,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,P,42.52782532,28.21412182,79.904,30.973762,332,553.5,1.9,11,17,15,120,107,3120,1823,0,1.65,2.96,2.19,11.8138,10.48669,1.457,1.625,-1.583025338,-5.400509043,3.892116444,3.560590636,4.903759436,4.486063093,0,0,29.48,22.5702381,3300,2000,6900,5100,0.474,0.769,75.69,23.824,5.285,18.54,65.14,18.99,0,0,0,0,0,0,0,0,0,0,1,1,265.8,317.3,95,83,0,102,1,3,17,5,0,0,10,0,0,0,0,0,1,3,5,3,0,0,2,2,35,15,3.05,3.63,4,3,0,0,64,2,1,3,2.38875,2.21377,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0]"
Br,Pa,42.52782532,24.96116063,79.904,231.03586,332,4273,1.9,0,17,3,120,200,3120,15370,0,0,2.96,1.5,11.8138,5.89,1.457,0,-1.583025338,-9.49741247,3.892116444,3.692852039,4.903759436,4.652702018,0,0,29.48,25.18,3300,0,6900,0,0.474,0,75.69,0,5.285,12.34,65.14,24.94,0,0,0,0,0,1,0,1,0,0,1,0,265.8,1845,95,18,0,165,1,21,17,5,0,9,10,1,0,12,0,2,1,0,5,0,0,0,2,2,35,91,3.05,25.4,4,7,0,0,64,139,1,12,2.38875,3.29125,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,Pm,42.52782532,33.14754856,79.904,145,332,3273,1.9,33,17,3,120,199,3120,7264,0,1.21,2.96,1.155,11.8138,5.582,1.457,0,-1.583025338,-4.744621343,3.892116444,4.075342789,4.903759436,5.134610166,0,0,29.48,33.8425,3300,9500,6900,3100,0.474,0,75.69,0,5.285,0,65.14,33.67,0,0,0,0,0,1,0,1,0,0,1,0,265.8,1373,95,21,0,185,1,9,17,7,0,0,10,0,0,9,0,5,1,0,5,0,0,0,2,2,35,61,3.05,30.1,4,6,0,18,64,194,1,12,2.38875,3.63908,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,Rb,42.52782532,92.64095185,79.904,85.4678,332,961,1.9,2.5,17,1,120,220,3120,1532,0,0.6,2.96,0.82,11.8138,4.177128,1.457,0,-1.583025338,-0.963335025,3.892116444,5.661284779,4.903759436,7.132771862,0,0,29.48,90.7225,3300,6000,6900,6000,0.474,0.363,75.69,31.06,5.285,2.19,65.14,93.09,0,1,0,0,0,0,0,1,0,0,1,0,265.8,312.46,95,4,0,244,1,1,17,1,0,0,10,0,0,0,0,0,1,0,5,0,0,1,2,1,35,37,3.05,47.27,4,5,0,0,64,229,1,8,2.38875,4.89764,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Br,S,42.52782532,27.16654579,79.904,32.065,332,717.72,1.9,7.7,17,16,120,105,3120,1960,0,0,2.96,2.58,11.8138,10.36001,1.457,2.202,-1.583025338,-4.097216719,3.892116444,3.722284555,4.903759436,4.689784664,0,0,29.48,25.786875,3300,700,6900,1000,0.474,0.708,75.69,22.7,5.285,1.721,65.14,25.76,0,0,0,0,0,0,0,0,0,0,1,1,265.8,388.36,95,88,0,103,1,2,17,6,0,0,10,0,0,0,0,0,1,2,5,4,0,0,2,2,35,16,3.05,2.9,4,3,0,0,64,70,1,2,2.38875,2.06242,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0]"
Br,Sc,42.52782532,25.00931092,79.904,44.955912,332,3103,1.9,57,17,3,120,170,3120,2985,0,1.27,2.96,1.36,11.8138,6.56149,1.457,0,-1.583025338,-6.28551309,3.892116444,3.542874021,4.903759436,4.463741557,0,6.35E-06,29.48,22.235,3300,5500,6900,4500,0.474,0.568,75.69,25.52,5.285,14.1,65.14,24.96,0,0,0,1,0,0,0,1,0,0,1,0,265.8,1814,95,11,0,162,1,9,17,3,0,9,10,1,0,0,0,0,1,0,5,0,0,0,2,2,35,21,3.05,17.8,4,4,0,29,64,194,1,12,2.38875,3.21375,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
Br,Sn,42.52782532,26.96678526,79.904,118.71,332,2875,1.9,58,17,14,120,139,3120,7310,0,1.24,2.96,1.96,11.8138,7.34392,1.457,0,-1.583025338,-3.96104709,3.892116444,4.052840562,4.903759436,5.106259136,0,0,29.48,33.285,3300,2600,6900,1600,0.474,0.227,75.69,26.99,5.285,7.15,65.14,27.05,0,0,0,0,0,0,0,1,0,0,1,0,265.8,505.08,95,80,0,155,1,4,17,14,0,0,10,10,0,0,0,0,1,4,5,2,0,0,2,2,35,50,3.05,7.06,4,5,0,18,64,141,1,4,2.38875,2.87792,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0]"
Br,Th,42.52782532,32.86568321,79.904,232.03806,332,5093,1.9,54,17,3,120,206,3120,11724,0,1.28,2.96,1.3,11.8138,6.3067,1.457,0,-1.583025338,-7.41254306,3.892116444,4.015357627,4.903759436,5.059033597,0,0,29.48,32.37,3300,0,6900,0,0.474,0.118,75.69,27.32,5.285,13.81,65.14,32.86,0,0,0,0,0,1,0,1,0,0,1,0,265.8,2023,95,16,0,178,1,8,17,4,0,8,10,2,0,0,0,0,1,0,5,0,0,0,2,2,35,90,3.05,32.1,4,7,0,31,64,225,1,12,2.38875,3.56059,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,Tl,42.52782532,28.64087656,79.904,204.3833,332,1746,1.9,43,17,13,120,145,3120,11850,0,1.12,2.96,1.62,11.8138,6.108194,1.457,0,-1.583025338,-2.27267753,3.892116444,3.775558738,4.903759436,4.756905929,0,0,29.48,26.91,3300,6500,6900,6500,0.474,0.129,75.69,26.32,5.285,4.142,65.14,28.53,0,0,0,0,0,0,0,1,0,0,1,0,265.8,577,95,76,0,172,1,5,17,27,0,0,10,10,0,0,0,14,1,5,5,1,0,0,2,2,35,81,3.05,7.55,4,6,0,2.8,64,194,1,8,2.38875,3.43253,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0]"
Br,W,42.52782532,15.85873442,79.904,183.84,332,5828,1.9,310,17,6,120,162,3120,19250,0,1.81,2.96,2.36,11.8138,7.86403,1.457,0,-1.583025338,-12.95880062,3.892116444,3.178105751,4.903759436,4.004162334,0,0,29.48,16.05,3300,7000,6900,4300,0.474,0.132,75.69,24.27,5.285,52.31,65.14,15.85,0,0,0,1,0,0,0,1,0,0,1,0,265.8,3695,95,51,0,135,1,6,17,20,0,6,10,4,0,0,0,14,1,0,5,0,0,0,2,2,35,74,3.05,11.1,4,6,0,161,64,229,1,8,2.38875,2.76038,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0]"
Br,Y,42.52782532,33.01321288,79.904,88.90585,332,3618,1.9,41,17,3,120,190,3120,4472,0,1.21,2.96,1.22,11.8138,6.2173,1.457,0,-1.583025338,-6.464599775,3.892116444,4.015150874,4.903759436,5.058773104,0,0,29.48,32.365,3300,9800,6900,2600,0.474,0.298,75.69,26.53,5.285,11.39,65.14,32.97,0,0,0,1,0,0,0,1,0,0,1,0,265.8,1799,95,12,0,179,1,9,17,3,0,9,10,1,0,0,0,0,1,0,5,0,0,0,2,2,35,39,3.05,22.7,4,5,0,26,64,194,1,12,2.38875,3.53391,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0]"
Br,Yb,42.52782532,43.73967194,79.904,173.054,332,1469,1.9,31,17,3,120,187,3120,6570,0,0.92,2.96,1.26,11.8138,6.25416,1.457,0,-1.583025338,-1.47410408,3.892116444,4.086451411,4.903759436,5.148606152,0,0,29.48,34.12,3300,9500,6900,3100,0.474,0.155,75.69,26.74,5.285,7.66,65.14,41.17,0,0,0,0,0,1,0,1,0,0,1,0,265.8,1092,95,39,0,190,1,0,17,16,0,0,10,0,0,0,0,14,1,0,5,0,0,0,2,2,35,70,3.05,20.9,4,6,0,9.9,64,225,1,12,2.38875,3.8532,"[1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0]"
